name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
2869,"-69.50026211135001,-22.3359779583","-69.5002722395,-22.3359588531","-69.5002722735,-22.33596839","-69.5002519832,-22.3359970635","-69.5002519492,-22.3359875266",180.18893866337032,0.0038106054236096516
2870,"-69.50026224745001,-22.33601610565","-69.5002723756,-22.3359970005","-69.5002724096,-22.3360065373","-69.5002521193,-22.3360352108","-69.5002520853,-22.336025674",180.18894062820186,0.0038106051108010765
2871,"-69.500262383525,-22.33605425305","-69.5002725116,-22.3360351479","-69.5002725457,-22.3360446847","-69.5002522554,-22.3360733582","-69.5002522214,-22.3360638214",180.18921841913243,0.0038106019820666696
2872,"-69.50026251955,-22.3360924004","-69.5002726477,-22.3360732952","-69.5002726817,-22.3360828321","-69.5002523914,-22.3361115056","-69.5002523574,-22.3361019687",180.18893854372902,0.0038106044858432454
2873,"-69.50026265564999,-22.336130547775","-69.5002727838,-22.3361114426","-69.5002728178,-22.3361209795","-69.5002525275,-22.3361496529","-69.5002524935,-22.3361401161",180.18893948267464,0.0038105995214210674
2874,"-69.5002627917,-22.33616869515","-69.5002729198,-22.33614959","-69.5002729539,-22.3361591268","-69.5002526636,-22.3361878003","-69.5002526295,-22.3361782635",180.18949614137102,0.003810603860387826
2875,"-69.50026292775,-22.336206842525","-69.5002730559,-22.3361877374","-69.5002730899,-22.3361972742","-69.5002527996,-22.3362259477","-69.5002527656,-22.3362164108",180.18893945000252,0.0038105988959640865
2876,"-69.50026306385,-22.336244989875","-69.500273192,-22.3362258847","-69.500273226,-22.3362354216","-69.5002529357,-22.336264095","-69.5002529017,-22.3362545582",180.18893939825432,0.003810598583317621
2877,"-69.500263199925,-22.33628313725","-69.5002733281,-22.3362640321","-69.5002733621,-22.3362735689","-69.5002530718,-22.3363022424","-69.5002530377,-22.3362927056",180.18921817911155,0.0038106057383065885
2878,"-69.50026333595001,-22.336321284625","-69.5002734641,-22.3363021795","-69.5002734981,-22.3363117163","-69.5002532078,-22.3363403898","-69.5002531738,-22.3363308529",180.18893922424996,0.0038105979581884936
2879,"-69.50026347205001,-22.336359432","-69.5002736002,-22.3363403268","-69.5002736342,-22.3363498637","-69.5002533439,-22.3363785372","-69.5002533099,-22.3363690003",180.188938181936,0.003810602297320098
2880,"-69.50026360812501,-22.336397579350002","-69.5002737363,-22.3363784742","-69.5002737703,-22.336388011","-69.50025348,-22.3364166845","-69.5002534459,-22.3364071477",180.18921798850974,0.003810604801091029
2881,"-69.50017988070002,-22.3355776603","-69.5001900088,-22.3355585551","-69.5001900428,-22.335568092","-69.5001697526,-22.3355967655","-69.5001697186,-22.3355872286",180.18893927647187,0.0038106030715865965
2882,"-69.500180016775,-22.335615807674998","-69.5001901449,-22.3355967025","-69.5001901789,-22.3356062394","-69.5001698887,-22.3356349128","-69.5001698546,-22.335625376",180.189218023411,0.0038106009234419045
2883,"-69.5001801528,-22.33565395505","-69.5001902809,-22.3356348499","-69.5001903149,-22.3356443867","-69.5001700247,-22.3356730602","-69.5001699907,-22.3356635234",180.1889410835167,0.00381060244631374
2884,"-69.50018028885,-22.335692102425","-69.500190417,-22.3356729973","-69.500190451,-22.3356825341","-69.5001701607,-22.3357112076","-69.5001701267,-22.3357016707",180.18894007673785,0.0038106031146046275
2885,"-69.5001804249,-22.335730249775","-69.500190553,-22.3357111446","-69.500190587,-22.3357206815","-69.5001702968,-22.3357493549","-69.5001702628,-22.3357398181",180.18894009565656,0.0038105971693288025
2886,"-69.50018056095,-22.335768397175002","-69.5001906891,-22.335749292","-69.5001907231,-22.3357588289","-69.5001704328,-22.3357875023","-69.5001703988,-22.3357779655",180.18894004397293,0.0038106024893229925
2887,"-69.50018069697501,-22.335806544550003","-69.5001908251,-22.3357874394","-69.5001908591,-22.3357969762","-69.5001705689,-22.3358256497","-69.5001705348,-22.3358161129",180.18921875514937,0.0038106040120266804
2888,"-69.50018083305001,-22.335844691924997","-69.5001909612,-22.3358255868","-69.5001909952,-22.3358351236","-69.5001707049,-22.3358637971","-69.5001706709,-22.3358542602",180.18893986990741,0.003810601864205028
2889,"-69.50018096905,-22.335882839275","-69.5001910972,-22.3358637341","-69.5001911312,-22.335873271","-69.5001708409,-22.3359019444","-69.5001708069,-22.3358924076",180.18893981825417,0.0038106015513975373
2890,"-69.500181105125,-22.335920986650002","-69.5001912332,-22.3359018815","-69.5001912673,-22.3359114183","-69.500170977,-22.3359400918","-69.500170943,-22.335930555",180.18921863521086,0.003810603074269899
2891,"-69.50018124115,-22.335959134025003","-69.5001913693,-22.3359400289","-69.5001914033,-22.3359495657","-69.500171113,-22.3359782392","-69.500171079,-22.3359687023",180.18893971494873,0.003810600926111625
2892,"-69.5001813772,-22.335997281399997","-69.5001915053,-22.3359781762","-69.5001915394,-22.3359877131","-69.5001712491,-22.3360163866","-69.500171215,-22.3360068497",180.1894944580011,0.003810605265243847
2893,"-69.50018151325,-22.336035428775002","-69.5001916414,-22.3360163236","-69.5001916754,-22.3360258605","-69.5001713851,-22.3360545339","-69.5001713511,-22.3360449971",180.1889396821825,0.0038106003008237348
2894,"-69.50018164925001,-22.33607357615","-69.5001917774,-22.336054471","-69.5001918114,-22.3360640078","-69.5001715211,-22.3360926813","-69.5001714871,-22.3360831445",180.1889405150822,0.0038106046399559224
2895,"-69.50018178535,-22.336111723525","-69.5001919135,-22.3360926184","-69.5001919475,-22.3361021552","-69.5001716572,-22.3361308287","-69.5001716232,-22.3361212918",180.1889395081159,0.003810599675699516
2896,"-69.50018192135,-22.336149870875","-69.5001920495,-22.3361307657","-69.5001920835,-22.3361403026","-69.5001717932,-22.336168976","-69.5001717592,-22.3361594392",180.18893949181137,0.0038105993628888973
2897,"-69.50018205745,-22.33618801825","-69.5001921856,-22.3361689131","-69.5001922196,-22.3361784499","-69.5001719293,-22.3362071234","-69.5001718953,-22.3361975866",180.18894039531298,0.003810603702186157
2898,"-69.50018219345,-22.336226165625","-69.5001923216,-22.3362070605","-69.5001923556,-22.3362165973","-69.5001720653,-22.3362452708","-69.5001720313,-22.3362357339",180.18893938847324,0.0038105987374314632
2899,"-69.50018232955,-22.336264312975","-69.5001924577,-22.3362452078","-69.5001924917,-22.3362547447","-69.5001722014,-22.3362834181","-69.5001721674,-22.3362738813",180.18893940745386,0.0038105984247847717
2900,"-69.50018246555,-22.336302460349998","-69.5001925937,-22.3362833552","-69.5001926277,-22.336292892","-69.5001723374,-22.3363215655","-69.5001723034,-22.3363120287",180.18894027566895,0.0038106027642471033
2901,"-69.500182601625,-22.336340607725","-69.5001927298,-22.3363215026","-69.5001927638,-22.3363310394","-69.5001724735,-22.3363597129","-69.5001724394,-22.336350176",180.18921703698595,0.0038106006159174637
2902,"-69.50018273765001,-22.3363787551","-69.5001928658,-22.3363596499","-69.5001928998,-22.3363691868","-69.5001726095,-22.3363978603","-69.5001725755,-22.3363883234",180.18893812043865,0.003810602138952031
2903,"-69.50014094225,-22.335987869225","-69.5001930019,-22.3363977973","-69.5001930359,-22.3364073342","-69.5000888826,-22.3355779411","-69.5000888486,-22.3355684043",180.1889397112688,0.09284436766445167
2904,"-69.50009914675,-22.335596983374998","-69.5001092749,-22.3355778782","-69.5001093089,-22.3355874151","-69.5000890186,-22.3356160885","-69.5000889846,-22.3356065517",180.1889402408002,0.0038106038941600725
2905,"-69.50009928280001,-22.335635130725002","-69.5001094109,-22.3356160256","-69.5001094449,-22.3356255624","-69.5000891547,-22.3356542359","-69.5000891207,-22.335644699",180.18894022456033,0.0038105979486440563
2906,"-69.5000994188,-22.335673278125","-69.5001095469,-22.335654173","-69.5001095809,-22.3356637098","-69.5000892907,-22.3356923833","-69.5000892567,-22.3356828464",180.1889401374645,0.003810597636572091
2907,"-69.50009955485001,-22.335711425475","-69.500109683,-22.3356923203","-69.500109717,-22.3357018572","-69.5000894267,-22.3357305306","-69.5000893927,-22.3357209938",180.18894001520889,0.0038106029560753727
2908,"-69.50009969085,-22.335749572850002","-69.500109819,-22.3357304677","-69.500109853,-22.3357400045","-69.5000895627,-22.335768678","-69.5000895287,-22.3357591412",180.1889409893491,0.003810607295538647
2909,"-69.50009982684999,-22.335787720225","-69.500109955,-22.3357686151","-69.500109989,-22.3357781519","-69.5000896987,-22.3358068254","-69.5000896647,-22.3357972885",180.18893994709532,0.0038106023307934757
2910,"-69.50009996290001,-22.335825867575004","-69.500110091,-22.3358067624","-69.500110125,-22.3358162993","-69.5000898348,-22.3358449727","-69.5000898008,-22.3358354359",180.18893989547408,0.003810596385853631
2911,"-69.50010009895,-22.335864014974998","-69.5001102271,-22.3358449098","-69.5001102611,-22.3358544467","-69.5000899708,-22.3358831201","-69.5000899368,-22.3358735833",180.18893991442445,0.003810601705674868
2912,"-69.50010023495001,-22.335902162325002","-69.5001103631,-22.3358830572","-69.5001103971,-22.335892594","-69.5000901068,-22.3359212675","-69.5000900728,-22.3359117306",180.18893979204324,0.0038106013930326085
2913,"-69.50010037095001,-22.335940309725004","-69.5001104991,-22.3359212046","-69.5001105331,-22.3359307414","-69.5000902428,-22.3359594149","-69.5000902088,-22.335949878",180.18893974042192,0.003810601080389397
2914,"-69.50010050695,-22.335978457074997","-69.5001106351,-22.3359593519","-69.5001106691,-22.3359688888","-69.5000903788,-22.3359975622","-69.5000903448,-22.3359880254",180.18893968876847,0.0038106007675807857
2915,"-69.50010064302501,-22.336016604450002","-69.5001107712,-22.3359974993","-69.5001108052,-22.3360070361","-69.5000905149,-22.3360357096","-69.5000904808,-22.3360261728",180.18921847003318,0.0038106079234753927
2916,"-69.50010077905,-22.336054751825003","-69.5001109072,-22.3360356467","-69.5001109412,-22.3360451835","-69.5000906509,-22.336073857","-69.5000906169,-22.3360643201",180.18893969138298,0.003810600142292634
2917,"-69.50010091505,-22.3360928992","-69.5001110432,-22.336073794","-69.5001110772,-22.3360833309","-69.5000907869,-22.3361120044","-69.5000907529,-22.3361024675",180.18893864913036,0.0038106044817552277
2918,"-69.50010105105001,-22.336131046575","-69.5001111792,-22.3361119414","-69.5001112132,-22.3361214783","-69.5000909229,-22.3361501517","-69.5000908889,-22.3361406149",180.18893951731587,0.0038105995171677717
2919,"-69.5001011871,-22.33616919395","-69.5001113153,-22.3361500888","-69.5001113493,-22.3361596256","-69.5000910589,-22.3361882991","-69.5000910249,-22.3361787623",180.1889403855318,0.0038106094893178323
2920,"-69.50010132314999,-22.336207341324997","-69.5001114513,-22.3361882362","-69.5001114853,-22.336197773","-69.500091195,-22.3362264465","-69.500091161,-22.3362169096",180.18893934328045,0.003810598891876046
2921,"-69.50010145915,-22.336245488675","-69.5001115873,-22.3362263835","-69.5001116213,-22.3362359204","-69.500091331,-22.3362645938","-69.500091297,-22.336255057",180.1889392915638,0.003810598579064308
2922,"-69.50010159517501,-22.33628363605","-69.5001117233,-22.3362645309","-69.5001117574,-22.3362740677","-69.500091467,-22.3363027412","-69.500091433,-22.3362932044",180.1892182138408,0.0038106057349489627
2923,"-69.5001017312,-22.336321783425","-69.5001118594,-22.3363026783","-69.5001118934,-22.3363122151","-69.500091603,-22.3363408886","-69.500091569,-22.3363313517",180.18893929430294,0.0038106035862188366
2924,"-69.5001018672,-22.336359930775","-69.5001119954,-22.3363408256","-69.5001120294,-22.3363503625","-69.500091739,-22.3363790359","-69.500091705,-22.3363694991",180.18893920726867,0.003810603274133905
2925,"-69.50010200325,-22.336398078175","-69.5001121314,-22.336378973","-69.5001121654,-22.3363885099","-69.5000918751,-22.3364171833","-69.5000918411,-22.3364076465",180.18893912017148,0.003810597328638785
2926,"-69.5000182768,-22.335578158999997","-69.5000284049,-22.3355590539","-69.5000284389,-22.3355685907","-69.5000081487,-22.3355972641","-69.5000081147,-22.3355877273",180.18894132769952,0.0038105937636117235
2927,"-69.50001841280002,-22.335616306374998","-69.5000285409,-22.3355972012","-69.5000285749,-22.3356067381","-69.5000082847,-22.3356354115","-69.5000082507,-22.3356258747",180.1889402146836,0.0038105981029189773
2928,"-69.5000185488,-22.335654453750003","-69.5000286769,-22.3356353486","-69.5000287109,-22.3356448854","-69.5000084207,-22.3356735589","-69.5000083867,-22.3356640221",180.18894115357057,0.0038106024422266435
2929,"-69.5000186848,-22.335692601124997","-69.5000288129,-22.335673496","-69.5000288469,-22.3356830328","-69.5000085567,-22.3357117063","-69.5000085227,-22.3357021694",180.18894011141083,0.0038105974778098145
2930,"-69.50001882075,-22.3357307485","-69.5000289489,-22.3357116434","-69.5000289829,-22.3357211802","-69.5000086926,-22.3357498536","-69.5000086586,-22.3357403168",180.18894105029688,0.0038105981459383414
2931,"-69.50001895675001,-22.335768895875002","-69.5000290849,-22.3357497907","-69.5000291189,-22.3357593276","-69.5000088286,-22.335788001","-69.5000087946,-22.3357784642",180.1889399372822,0.003810602485235839
2932,"-69.50001909275001,-22.335807043225003","-69.5000292209,-22.3357879381","-69.5000292549,-22.3357974749","-69.5000089646,-22.3358261484","-69.5000089306,-22.3358166115",180.18893992091552,0.0038106021724294264
2933,"-69.50001922874999,-22.335845190624998","-69.5000293569,-22.3358260855","-69.5000293909,-22.3358356223","-69.5000091006,-22.3358642958","-69.5000090666,-22.3358547589",180.18893986923135,0.0038106018599525955
2934,"-69.50001936475,-22.335883337975","-69.5000294929,-22.3358642328","-69.5000295269,-22.3358737697","-69.5000092366,-22.3359024431","-69.5000092026,-22.3358929063",180.18893981754735,0.0038106015473103657
2935,"-69.50001950075,-22.335921485375003","-69.5000296289,-22.3359023802","-69.5000296629,-22.3359119171","-69.5000093726,-22.3359405905","-69.5000093386,-22.3359310537",180.18893983656056,0.0038106012348326414
2936,"-69.50001963677501,-22.335959632724997","-69.5000297649,-22.3359405276","-69.500029799,-22.3359500644","-69.5000095086,-22.3359787379","-69.5000094746,-22.335969201",180.18921759220527,0.0038106037386231254
2937,"-69.5000197728,-22.335997780125002","-69.500029901,-22.335978675","-69.500029935,-22.3359882118","-69.5000096446,-22.3360168853","-69.5000096106,-22.3360073484",180.18893969777997,0.003810606242251974
2938,"-69.5000199088,-22.336035927475002","-69.500030037,-22.3360168223","-69.500030071,-22.3360263592","-69.5000097806,-22.3360550326","-69.5000097466,-22.3360454958",180.18893964618977,0.0038106059296053375
2939,"-69.5000200448,-22.33607407485","-69.500030173,-22.3360549697","-69.500030207,-22.3360645065","-69.5000099166,-22.33609318","-69.5000098826,-22.3360836432",180.18894058504134,0.0038106102681625285
2940,"-69.50002018079999,-22.336112222225","-69.500030309,-22.3360931171","-69.500030343,-22.3361026539","-69.5000100526,-22.3361313274","-69.5000100186,-22.3361217905",180.18893957813765,0.0038106053043106005
2941,"-69.5000203168,-22.336150369575","-69.500030445,-22.3361312644","-69.500030479,-22.3361408013","-69.5000101886,-22.3361694747","-69.5000101546,-22.3361599379",180.1889394557868,0.0038106049912623916
2942,"-69.5000204528,-22.336188516975","-69.500030581,-22.3361694118","-69.500030615,-22.3361789487","-69.5000103246,-22.3362076221","-69.5000102906,-22.3361980853",180.18893936875338,0.0038106046791791526
2943,"-69.5000205888,-22.336226664325","-69.500030717,-22.3362075592","-69.500030751,-22.336217096","-69.5000104606,-22.3362457695","-69.5000104266,-22.3362362326",180.18893931710016,0.003810604366530473
2944,"-69.5000207248,-22.336264811725002","-69.500030853,-22.3362457066","-69.500030887,-22.3362552434","-69.5000105966,-22.3362839169","-69.5000105626,-22.33627438",180.1889393007006,0.003810604053315344
2945,"-69.50002086079999,-22.336302959075","-69.500030989,-22.3362838539","-69.500031023,-22.3362933908","-69.5000107326,-22.3363220642","-69.5000106986,-22.3363125274",180.18893928436418,0.003810603741065811
2946,"-69.5000209968,-22.33634110645","-69.500031125,-22.3363220013","-69.500031159,-22.3363315381","-69.5000108686,-22.3363602116","-69.5000108346,-22.3363506748",180.18894015257857,0.003810608080022779
2947,"-69.5000211328,-22.336379253825","-69.500031261,-22.3363601487","-69.500031295,-22.3363696855","-69.5000110046,-22.336398359","-69.5000109706,-22.3363888221",180.1889391457084,0.003810603115930086
2948,"-69.49997933785001,-22.335988367875004","-69.500031397,-22.336398296","-69.500031431,-22.3364078329","-69.4999272787,-22.3355784397","-69.4999272447,-22.3355689029",180.1889397106247,0.09284436683800251
2949,"-69.49993754284999,-22.335597481974997","-69.499947671,-22.3355783768","-69.499947705,-22.3355879137","-69.4999274147,-22.3356165871","-69.4999273807,-22.3356070503",180.1889402401877,0.0038106038899084977
2950,"-69.4999376788,-22.335635629375002","-69.4999478069,-22.3356165242","-69.4999478409,-22.3356260611","-69.4999275507,-22.3356547345","-69.4999275167,-22.3356451977",180.1889401884725,0.0038105979449575044
2951,"-69.49993781475,-22.335673776725002","-69.4999479429,-22.3356546716","-69.4999479769,-22.3356642084","-69.4999276866,-22.3356928819","-69.4999276526,-22.335683345",180.1889401722006,0.00381060326462927
2952,"-69.49993795075001,-22.3357119241","-69.4999480789,-22.335692819","-69.4999481129,-22.3357023558","-69.4999278226,-22.3357310292","-69.4999277886,-22.3357214924",180.18894104042073,0.0038105983005463353
2953,"-69.49993808674999,-22.335750071475","-69.4999482149,-22.3357309663","-69.4999482489,-22.3357405032","-69.4999279586,-22.3357691766","-69.4999279246,-22.3357596398",180.1889399982299,0.003810602639348064
2954,"-69.499938222725,-22.33578821885","-69.4999483509,-22.3357691137","-69.4999483849,-22.3357786506","-69.4999280945,-22.335807324","-69.4999280606,-22.3357977871",180.18866111581514,0.003810600491144244
2955,"-69.49993835865,-22.335826366225","-69.4999484868,-22.3358072611","-69.4999485208,-22.3358167979","-69.4999282305,-22.3358454714","-69.4999281965,-22.3358359345",180.18893993014765,0.0038106020140652617
2956,"-69.49993849465001,-22.3358645136","-69.4999486228,-22.3358454085","-69.4999486568,-22.3358549453","-69.4999283665,-22.3358836187","-69.4999283325,-22.3358740819",180.188940833652,0.0038105970496484795
2957,"-69.49993863064999,-22.335902660975","-69.4999487588,-22.3358835558","-69.4999487928,-22.3358930927","-69.4999285025,-22.3359217661","-69.4999284685,-22.3359122293",180.18893979130442,0.003810601388945749
2958,"-69.499938766625,-22.335940808325","-69.4999488948,-22.3359217032","-69.4999489288,-22.33593124","-69.4999286384,-22.3359599135","-69.4999286045,-22.3359503766",180.18866186454036,0.0038106038927370996
2959,"-69.4999389026,-22.335978955725","-69.4999490308,-22.3359598506","-69.4999490648,-22.3359693874","-69.4999287744,-22.3359980609","-69.4999287404,-22.335988524",180.188939723379,0.003810606396697349
2960,"-69.49993903855001,-22.336017103075","-69.4999491667,-22.3359979979","-69.4999492007,-22.3360075348","-69.4999289104,-22.3360362082","-69.4999288764,-22.3360266714",180.18893960096534,0.0038106004508503093
2961,"-69.49993917455,-22.336055250475","-69.4999493027,-22.3360361453","-69.4999493367,-22.3360456822","-69.4999290464,-22.3360743556","-69.4999290124,-22.3360648188",180.18893954918622,0.0038106001383710186
2962,"-69.49993931055,-22.336093397825","-69.4999494387,-22.3360742927","-69.4999494727,-22.3360838295","-69.4999291824,-22.336112503","-69.4999291484,-22.3361029661",180.1889394976278,0.0038105998255612518
2963,"-69.4999394465,-22.336131545199997","-69.4999495747,-22.3361124401","-69.4999496087,-22.3361219769","-69.4999293183,-22.3361506503","-69.4999292843,-22.3361411135",180.18894050727062,0.003810600494007778
2964,"-69.4999395825,-22.336169692574998","-69.4999497107,-22.3361505874","-69.4999497447,-22.3361601243","-69.4999294543,-22.3361887977","-69.4999294203,-22.3361792609",180.1889394296066,0.003810604832894864
2965,"-69.4999397185,-22.336207839950003","-69.4999498467,-22.3361887348","-69.4999498807,-22.3361982717","-69.4999295903,-22.3362269451","-69.4999295563,-22.3362174082",180.18893835203852,0.00381059986887521
2966,"-69.49993985445,-22.336245987325","-69.4999499826,-22.3362268822","-69.4999500166,-22.336236419","-69.4999297263,-22.3362650925","-69.4999296923,-22.3362555556",180.1889392909199,0.0038105985753081207
2967,"-69.4999399904,-22.336284134699998","-69.4999501186,-22.3362650296","-69.4999501526,-22.3362745664","-69.4999298622,-22.3363032398","-69.4999298282,-22.336293703",180.18894030046664,0.003810599243010088
2968,"-69.4999401264,-22.336322282075002","-69.4999502546,-22.3363031769","-69.4999502886,-22.3363127138","-69.4999299982,-22.3363413872","-69.4999299642,-22.3363318504",180.18893922280344,0.0038106035822971468
2969,"-69.4999402624,-22.336360429425003","-69.4999503906,-22.3363413243","-69.4999504246,-22.3363508611","-69.4999301342,-22.3363795346","-69.4999301002,-22.3363699977",180.18893913583298,0.0038106032698818643
2970,"-69.4999403984,-22.336398576799997","-69.4999505266,-22.3363794717","-69.4999505606,-22.3363890085","-69.4999302702,-22.3364176819","-69.4999302362,-22.3364081451",180.18894007471246,0.003810598305457741
2971,"-69.49985667285,-22.33557865755","-69.499866801,-22.3355595524","-69.499866835,-22.3355690893","-69.4998465447,-22.3355977627","-69.4998465107,-22.3355882258",180.18893931043795,0.0038105993924134962
2972,"-69.49985680885,-22.335616804925","-69.499866937,-22.3355976998","-69.499866971,-22.3356072366","-69.4998466807,-22.3356359101","-69.4998466467,-22.3356263732",180.18894024932587,0.0038106037315460816
2973,"-69.49985694475,-22.3356549523","-69.4998670729,-22.3356358472","-69.4998671069,-22.335645384","-69.4998468166,-22.3356740574","-69.4998467826,-22.3356645206",180.1889411175776,0.0038105987672991176
2974,"-69.49985708075,-22.335693099674998","-69.4998672089,-22.3356739945","-69.4998672429,-22.3356835314","-69.4998469526,-22.3357122048","-69.4998469186,-22.335702668",180.18894011067215,0.0038106031064314774
2975,"-69.499857216675,-22.33573124705","-69.4998673449,-22.3357121419","-69.4998673788,-22.3357216788","-69.4998470885,-22.3357503522","-69.4998470545,-22.3357408153",180.18866126352953,0.0038106009584661467
2976,"-69.49985735265001,-22.335769394425","-69.4998674808,-22.3357502893","-69.4998675148,-22.3357598261","-69.4998472245,-22.3357884996","-69.4998471905,-22.3357789627",180.18893997201855,0.00381060248115001
2977,"-69.4998574886,-22.335807541799998","-69.4998676168,-22.3357884367","-69.4998676508,-22.3357979735","-69.4998473604,-22.3358266469","-69.4998473264,-22.3358171101",180.18894087549194,0.0038106031494605543
2978,"-69.49985762454999,-22.335845689175","-69.4998677527,-22.335826584","-69.4998677867,-22.3358361209","-69.4998474964,-22.3358647943","-69.4998474624,-22.3358552575",180.18893983323858,0.0038106018558665645
2979,"-69.49985776049999,-22.335883836525","-69.4998678887,-22.3358647314","-69.4998679227,-22.3358742682","-69.4998476323,-22.3359029417","-69.4998475983,-22.3358934048",180.18893988760078,0.0038106071759384935
2980,"-69.49985789645001,-22.335921983924997","-69.4998680246,-22.3359028788","-69.4998680586,-22.3359124156","-69.4998477683,-22.3359410891","-69.4998477343,-22.3359315522",180.18893976525078,0.003810601230746789
2981,"-69.49985803242501,-22.335960131274998","-69.4998681606,-22.3359410261","-69.4998681946,-22.335950563","-69.4998479042,-22.3359792364","-69.4998478703,-22.3359696996",180.18866187086536,0.003810603734378669
2982,"-69.4998581684,-22.335998278675","-69.4998682966,-22.3359791735","-69.4998683306,-22.3359887104","-69.4998480402,-22.3360173838","-69.4998480062,-22.336007847",180.18893973251625,0.0038106062379309183
2983,"-69.499858304325,-22.336036426025004","-69.4998684325,-22.3360173209","-69.4998684665,-22.3360268577","-69.4998481761,-22.3360555312","-69.4998481422,-22.3360459943",180.18866187673407,0.0038106031090814505
2984,"-69.4998584403,-22.3360745734","-69.4998685685,-22.3360554683","-69.4998686025,-22.3360650051","-69.4998483121,-22.3360936785","-69.4998482781,-22.3360841417",180.1889405843974,0.003810600960937079
2985,"-69.49985857625,-22.336112720775002","-69.4998687044,-22.3360936156","-69.4998687384,-22.3361031525","-69.4998484481,-22.3361318259","-69.4998484141,-22.3361222891",180.18893950670193,0.0038105996673609703
2986,"-69.4998587122,-22.33615086815","-69.4998688404,-22.336131763","-69.4998688744,-22.3361412999","-69.499848584,-22.3361699733","-69.49984855,-22.3361604364",180.18893846460773,0.003810600335240346
2987,"-69.4998588482,-22.336189015524997","-69.4998689764,-22.3361699104","-69.4998690104,-22.3361794472","-69.49984872,-22.3362081207","-69.499848686,-22.3361985838",180.18893940339547,0.003810604674692993
2988,"-69.4998589841,-22.336227162900002","-69.4998691123,-22.3362080578","-69.4998691463,-22.3362175946","-69.4998488559,-22.336246268","-69.4998488219,-22.3362367312",180.1889403069277,0.0038105997103422906
2989,"-69.4998591201,-22.336265310275003","-69.4998692483,-22.3362462051","-69.4998692823,-22.336255742","-69.4998489919,-22.3362844154","-69.4998489579,-22.3362748786",180.18893926467643,0.0038106040497947117
2990,"-69.499859256,-22.336303457624997","-69.4998693842,-22.3362843525","-69.4998694182,-22.3362938893","-69.4998491278,-22.3363225628","-69.4998490938,-22.3363130259",180.18893935451223,0.003810603736979866
2991,"-69.499859392,-22.336341605","-69.4998695202,-22.3363224999","-69.4998695542,-22.3363320367","-69.4998492638,-22.3363607101","-69.4998492298,-22.3363511733",180.18894025794964,0.0038105987719914804
2992,"-69.499859528,-22.336379752375002","-69.4998696562,-22.3363606472","-69.4998696902,-22.3363701841","-69.4998493998,-22.3363988575","-69.4998493658,-22.3363893207",180.1889391802867,0.0038106031116786716
2993,"-69.49981773345002,-22.335988866424998","-69.4998697921,-22.3363987946","-69.4998698261,-22.3364083315","-69.4997656748,-22.3355789382","-69.4997656408,-22.3355694014",180.18893970991775,0.09284436601186587
2994,"-69.49977593885001,-22.33559798045","-69.499786067,-22.3355788753","-69.499786101,-22.3355884122","-69.4997658107,-22.3356170856","-69.4997657767,-22.3356075487",180.18893917830715,0.0038105992340513135
2995,"-69.4997760748,-22.3356361278","-69.499786203,-22.3356170227","-69.499786237,-22.3356265595","-69.4997659466,-22.3356552329","-69.4997659126,-22.3356456961",180.1889411077645,0.00381060455431482
2996,"-69.49977621075,-22.3356742752","-69.4997863389,-22.3356551701","-69.4997863729,-22.3356647069","-69.4997660826,-22.3356933803","-69.4997660486,-22.3356838435",180.18894116209597,0.003810598608771215
2997,"-69.49977634665,-22.335712422575","-69.4997864748,-22.3356933174","-69.4997865088,-22.3357028543","-69.4997662185,-22.3357315277","-69.4997661845,-22.3357219909",180.18894004917547,0.0038106029480688085
2998,"-69.4997764826,-22.33575056995","-69.4997866108,-22.3357314648","-69.4997866448,-22.3357410017","-69.4997663544,-22.3357696751","-69.4997663204,-22.3357601382",180.18893900682727,0.003810603616549865
2999,"-69.49977661855,-22.335788717299998","-69.4997867467,-22.3357696122","-69.4997867807,-22.335779149","-69.4997664904,-22.3358078224","-69.4997664564,-22.3357982856",180.1889410069804,0.0038105976708479213
3000,"-69.499776754475,-22.3358268647","-69.4997868827,-22.3358077596","-69.4997869166,-22.3358172964","-69.4997666263,-22.3358459698","-69.4997665923,-22.335836433",180.18866304176385,0.003810600174415868
3001,"-69.4997768904,-22.335865012075","-69.4997870186,-22.3358459069","-69.4997870526,-22.3358554438","-69.4997667622,-22.3358841172","-69.4997667282,-22.3358745804",180.18893987778793,0.003810607330218258
3002,"-69.499777026325,-22.335903159449998","-69.4997871545,-22.3358840543","-69.4997871885,-22.3358935912","-69.4997668981,-22.3359222646","-69.4997668642,-22.3359127277",180.1886610310143,0.0038105995489621947
3003,"-69.499777162275,-22.3359413068","-69.4997872905,-22.3359222017","-69.4997873244,-22.3359317385","-69.4997670341,-22.3359604119","-69.4997670001,-22.3359508751",180.1886629576048,0.0038105992367182514
3004,"-69.4997772982,-22.3359794542","-69.4997874264,-22.3359603491","-69.4997874604,-22.3359698859","-69.49976717,-22.3359985593","-69.499767136,-22.3359890225",180.1889406426369,0.003810601740677769
3005,"-69.499777434125,-22.33601760155","-69.4997875623,-22.3359984964","-69.4997875963,-22.3360080333","-69.4997673059,-22.3360367067","-69.499767272,-22.3360271698",180.1886607701127,0.0038105986115924313
