name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
3357,"-70.2998578757,-25.1247882177","-70.2998737033,-25.1246272972","-70.2998766583,-25.1249488345","-70.299842048,-25.1249491381","-70.299839093,-25.1246276008",180.47746633212557,0.003484529176215765
3358,"-70.2997795508,-25.1247888079","-70.2997951418,-25.1246266686","-70.2997985702,-25.1249506436","-70.2997639598,-25.1249509472","-70.2997605315,-25.1246269722",180.54898573149092,0.003484534193657019
3359,"-70.2997001858,-25.124789504","-70.2997157769,-25.1246273647","-70.299719205,-25.1249513397","-70.2996845946,-25.1249516432","-70.2996811666,-25.1246276682",180.5489364462664,0.0034845340668105884
3360,"-70.2996147853,-25.1247910681","-70.2996303765,-25.1246289289","-70.2996338044,-25.1249529039","-70.2995991941,-25.1249532074","-70.2995957662,-25.1246292324",180.5489126532915,0.0034845289886457145
3361,"-70.2995364377,-25.1247917552","-70.2995520291,-25.1246296159","-70.2995554568,-25.1249535909","-70.2995208464,-25.1249538944","-70.2995174188,-25.1246299194",180.54887298821222,0.003484534001897498
3362,"-70.2971508049,-25.124817267","-70.2971663994,-25.1246551279","-70.2971698208,-25.1249791032","-70.2971352104,-25.1249794062","-70.297131789,-25.1246554308",180.54787158118285,0.0034845377154416775
3363,"-70.2970734747,-25.1248179439","-70.2970890693,-25.1246558047","-70.2970924905,-25.12497978009999","-70.2970578801,-25.124980083","-70.297054459,-25.1246561076",180.54783100070563,0.0034845326102527813
3364,"-70.2969906486,-25.1248185329","-70.2970062433,-25.1246563937","-70.2970096643,-25.1249803691","-70.2969750539,-25.124980672","-70.296971633,-25.1246566966",180.54779927500277,0.0034845325934499357
3365,"-70.2969102659,-25.1248192363","-70.2969258607,-25.1246570972","-70.2969292815,-25.1249810726","-70.2968946711,-25.1249813754","-70.2968912504,-25.12465740009999",180.54776678429494,0.0034845325189392924
3366,"-70.2962740098,-25.1255242357","-70.2962896055,-25.1253620966","-70.2962930247,-25.125686072","-70.2962584141,-25.1256863748","-70.296254995,-25.1253623993",180.54750800009236,0.0034845324401894568
3367,"-70.2961966792,-25.1255249121","-70.296212275,-25.125362773","-70.296215694,-25.1256867484","-70.2961810834,-25.1256870511","-70.2961776645,-25.1253630757",180.54747550777057,0.0034845323671897997
3368,"-70.2961183311,-25.1255255973","-70.296133927,-25.1253634582","-70.2961373458,-25.1256874337","-70.2961027351,-25.1256877364","-70.2960993164,-25.1253637609",180.54744360092565,0.0034845424140031883
3369,"-70.2960389654,-25.1255262914","-70.2960545614,-25.1253641524","-70.29605798,-25.1256881278","-70.2960233694,-25.1256884305","-70.2960199509,-25.125364455",180.5474111239214,0.003484532273438028
3370,"-70.2959591564,-25.1255814051","-70.2959753266,-25.1254736767","-70.2959775967,-25.1256888308","-70.2959429861,-25.1256891334","-70.295940716,-25.1254739794",180.5474377992448,0.003484535735202013
3371,"-70.2968268307,-25.1248199664","-70.2968424257,-25.1246578273","-70.2968458462,-25.1249818027","-70.2968112358,-25.1249821055","-70.2968078153,-25.1246581302",180.54772711805518,0.003484537531696042
3372,"-70.2967495006,-25.1248206431","-70.2967650956,-25.124658504","-70.296768516,-25.1249824794","-70.2967339055,-25.1249827822","-70.2967304853,-25.1246588068",180.54769446096668,0.003484537457938354
3373,"-70.2966711529,-25.1248213286","-70.296686748,-25.1246591895","-70.2966901682,-25.1249831649","-70.2966555578,-25.1249834677","-70.2966521377,-25.1246594923",180.54767066993895,0.003484532406261029
3374,"-70.2965917877,-25.124822023","-70.296607383,-25.1246598839","-70.2966108029,-25.1249838593","-70.2965761925,-25.1249841621","-70.2965727726,-25.1246601867",180.54763100580337,0.003484537419314912
3375,"-70.2965109969,-25.1248753902","-70.296526184,-25.124765915","-70.2965304201,-25.1249845625","-70.2964958097,-25.1249848653","-70.2964915737,-25.1247662178",180.99583030928534,0.003484530863824946
3376,"-70.2977098784,-25.1251589394","-70.2977254721,-25.1249968002","-70.2977288951,-25.1253207755","-70.2976942846,-25.1253210785","-70.2976908617,-25.1249971033",180.54811779453888,0.0034845331126021548
3377,"-70.297630513,-25.1251596343","-70.2976461069,-25.1249974952","-70.2976495296,-25.1253214704","-70.2976149191,-25.1253217735","-70.2976114965,-25.1249977982",180.54807020496673,0.0034845330935004406
3378,"-70.2975511476,-25.1251603292","-70.2975667416,-25.1249981901","-70.2975701641,-25.1253221654","-70.2975355536,-25.1253224684","-70.2975321312,-25.1249984931",180.54803754794528,0.0034845330191997526
3379,"-70.2974717823,-25.1251610241","-70.2974873764,-25.124998885","-70.2974907987,-25.1253228602","-70.2974561882,-25.1253231632","-70.2974527659,-25.124999188",180.54801391296434,0.0034845380329415207
3380,"-70.2973891804,-25.1251617473","-70.2974047746,-25.1249996081","-70.2974081967,-25.1253235834","-70.2973735862,-25.1253238864","-70.2973701642,-25.12499991110001",180.54797409271052,0.0034845329794796747
3381,"-70.2973167325,-25.1251658922","-70.2973323268,-25.125003753","-70.2973357487,-25.1253277283","-70.2973011382,-25.1253280313","-70.2972977164,-25.125004056",180.54794235050684,0.003484532861269627
3382,"-70.2972353321,-25.1251666047","-70.2972509265,-25.1250044656","-70.2972543482,-25.1253284409","-70.2972197377,-25.1253287438","-70.2972163161,-25.1250047685",180.547908928813,0.0034845327327364777
3383,"-70.2970700896,-25.1251643824","-70.2970856842,-25.1250022433","-70.2970891054,-25.12532621860001","-70.2970544949,-25.1253265215","-70.2970510737,-25.1250025462",180.54783755257608,0.003484537830382415
3384,"-70.2971559667,-25.1251672994","-70.2971715612,-25.1250051603","-70.2971749827,-25.1253291356","-70.2971403722,-25.1253294385","-70.2971369508,-25.1250054632",180.54787720275408,0.003484532713639988
3385,"-70.2969907242,-25.125165077","-70.2970063189,-25.1250029379","-70.2970097399,-25.1253269132","-70.2969751294,-25.1253272161","-70.2969717085,-25.12500324080001",180.5477979022296,0.0034845327777404803
3386,"-70.2969081034,-25.1251676344","-70.2969236983,-25.1250054953","-70.2969271191,-25.1253294706","-70.2968925086,-25.1253297735","-70.2968890878,-25.1250057981",180.54777316029183,0.0034845376846265384
3387,"-70.296830773,-25.1251683111","-70.296846368,-25.125006172","-70.2968497886,-25.1253301473","-70.2968151781,-25.1253304502","-70.2968117575,-25.1250064748",180.5477414323031,0.003484537664614666
3388,"-70.2967524252,-25.1251689967","-70.2967680202,-25.1250068576","-70.2967714406,-25.1253308329","-70.2967368301,-25.1253311358","-70.2967334098,-25.1250071604",180.54770178080847,0.003484532611504556
3389,"-70.2966720423,-25.1251697","-70.2966876374,-25.12500756089999","-70.2966910576,-25.1253315363","-70.2966564471,-25.1253318391","-70.296653027,-25.1250078637",180.54766912383255,0.003484532537005508
3390,"-70.2965886068,-25.12517043","-70.2966042021,-25.1250082909","-70.2966076221,-25.1253322663","-70.2965730116,-25.1253325691","-70.2965695917,-25.1250085937",180.54763739660586,0.003484532516183197
3391,"-70.2965112764,-25.1251711065","-70.2965268718,-25.1250089674","-70.2965302916,-25.1253329428","-70.2964956811,-25.1253332456","-70.2964922614,-25.1250092702",180.5476056696283,0.003484532497605739
3392,"-70.2964329285,-25.1251717919","-70.296448524,-25.1250096528","-70.2964519436,-25.1253336282","-70.2964173331,-25.125333931","-70.2964139136,-25.1250099556",180.5475739416923,0.0034845324780591693
3393,"-70.2963535631,-25.1251724862","-70.2963691587,-25.1250103471","-70.2963725781,-25.1253343225","-70.2963379675,-25.1253346253","-70.2963345483,-25.1250106499",180.5475342775767,0.003484537492516493
3394,"-70.2962736163,-25.1251231581","-70.2962887759,-25.1250110502","-70.2962930671,-25.1252349633","-70.2962584566,-25.1252352661","-70.2962541655,-25.125011353",180.98558515106174,0.003484533864312862
3395,"-70.2973917058,-25.1255138436","-70.2974073,-25.12535170450001","-70.2974107221,-25.1256756798","-70.2973761115,-25.1256759828","-70.2973726895,-25.1253520075",180.54797252930183,0.003484533005225749
3396,"-70.2973123402,-25.1255145384","-70.2973279345,-25.1253523993","-70.2973313564,-25.1256763746","-70.2972967458,-25.1256766775","-70.297293324,-25.1253527023",180.54794003686402,0.0034845329316677887
3397,"-70.2972329746,-25.1255152332","-70.297248569,-25.125353094","-70.2972519907,-25.1256770693","-70.2972173801,-25.1256773723","-70.2972139585,-25.125353397",180.54790907444638,0.00348453296631972
3398,"-70.297153609,-25.1255159278","-70.2971692035,-25.1253537887","-70.297172625,-25.125677764","-70.2971380144,-25.125678067","-70.297134593,-25.1253540917",180.54787734840357,0.003484532945792324
3399,"-70.2970719948,-25.1255148079","-70.2970875894,-25.12535266880001","-70.2970910107,-25.1256766441","-70.2970564001,-25.125676947","-70.2970529789,-25.1253529717",180.54784393485102,0.0034845328695140704
3400,"-70.2969910421,-25.1255168182","-70.2970066369,-25.1253546791","-70.297010058,-25.1256786544","-70.2969754473,-25.1256789573","-70.2969720263,-25.125354982",180.54781218868396,0.00348454287926149
3401,"-70.2969173533,-25.1255174631","-70.2969329482,-25.125355324","-70.2969363691,-25.1256792993","-70.2969017585,-25.1256796022","-70.2968983377,-25.1253556269",180.54778047545068,0.0034845327937963284
3402,"-70.2967557038,-25.1255216291","-70.2967712988,-25.12535949","-70.2967747193,-25.1256834653","-70.2967401087,-25.12568376819999","-70.2967366883,-25.1253597928",180.54771607928984,0.003484532621251607
3403,"-70.2968379877,-25.1255181576","-70.2968535827,-25.1253560185","-70.2968570034,-25.1256799939","-70.2968223928,-25.1256802967","-70.2968189721,-25.1253563214",180.54775574100273,0.003484537754517976
3404,"-70.2966763382,-25.1255223235","-70.2966919333,-25.1253601844","-70.2966953536,-25.1256841598","-70.296660743,-25.1256844626","-70.2966573228,-25.1253604873",180.5476843514417,0.00348453260145046
3405,"-70.296598699,-25.1255196399","-70.2966142943,-25.12535750090001","-70.2966177143,-25.1256814762","-70.2965831037,-25.125681779","-70.2965796837,-25.1253578037",180.54764393673952,0.003484537657790992
3406,"-70.2965171938,-25.1255230255","-70.2965327892,-25.1253608864","-70.296536209,-25.1256848618","-70.2965015984,-25.1256851646","-70.2964981786,-25.1253611892",180.5476120295815,0.003484537561244284
3407,"-70.2964378286,-25.1255228027","-70.2964534241,-25.1253606636","-70.2964568438,-25.125684639","-70.2964222331,-25.1256849418","-70.2964188136,-25.1253609664",180.54758030867708,0.0034845375675849654
3408,"-70.2963574455,-25.1255235059","-70.2963730411,-25.1253613668","-70.2963764605,-25.1256853422","-70.2963418499,-25.1256856449","-70.2963384305,-25.1253616695",180.54754688709818,0.0034845374401173846
3409,"-70.2990564344,-25.1247971863","-70.2990720264,-25.1246350471","-70.2990754528,-25.1249590221","-70.2990408424,-25.1249593255","-70.2990374161,-25.1246353504",180.54866413133675,0.0034845336848025764
3410,"-70.2989770693,-25.1247978819","-70.2989926614,-25.1246357427","-70.2989960876,-25.1249597178","-70.2989614772,-25.1249600212","-70.2989580511,-25.1246360461",180.5486331666127,0.003484533720214336
3411,"-70.2988997392,-25.1247985597","-70.2989153314,-25.1246364205","-70.2989187574,-25.1249603956","-70.2988841471,-25.1249606989","-70.2988807211,-25.1246367238",180.54860768498216,0.003484528558973096
3412,"-70.2988213917,-25.1247992464","-70.2988369839,-25.1246371072","-70.2988404097,-25.1249610823","-70.2988057994,-25.1249613856","-70.2988023736,-25.1246374105",180.5485759577899,0.0034845285401032006
3413,"-70.2987421478,-25.1247999408","-70.2987577402,-25.1246378016","-70.2987611658,-25.1249617767","-70.2987265554,-25.12496208","-70.2987231299,-25.1246381049",180.548536291625,0.0034845335538611277
3414,"-70.29834827,-25.1255064784","-70.2983638629,-25.1253443392","-70.2983672876,-25.1256683144","-70.298332677,-25.1256686176","-70.2983292524,-25.1253446424",180.54838853004816,0.0034845334303809324
3415,"-70.2982709394,-25.1255071559","-70.2982865325,-25.1253450167","-70.2982899569,-25.1256689918","-70.2982553464,-25.1256692951","-70.298251922,-25.1253453199",180.54834981079534,0.00348452843133108
3416,"-70.2981925914,-25.1255078422","-70.2982081845,-25.125345703","-70.2982116088,-25.1256696782","-70.2981769982,-25.1256699814","-70.298173574,-25.1253460062",180.54832507626392,0.003484533390771532
3417,"-70.2981132258,-25.12550853739999","-70.298128819,-25.1253463983","-70.2981322431,-25.1256703734","-70.2980976325,-25.1256706766","-70.2980942085,-25.1253467014",180.5482925859045,0.003484533317161433
3418,"-70.2980324445,-25.125562783","-70.2980476396,-25.1254541854","-70.2980518599,-25.1256710775","-70.2980172493,-25.1256713807","-70.2980130291,-25.1254544885",180.99995780935433,0.003484531770141761
3419,"-70.2986585455,-25.1248019881","-70.298674138,-25.1246398489","-70.2986775634,-25.124963824","-70.298642953,-25.1249641273","-70.2986395277,-25.1246401522",180.5485045595808,0.003484533494760915
3420,"-70.2985801979,-25.1248026746","-70.2985957905,-25.1246405354","-70.2985992157,-25.1249645106","-70.2985646053,-25.1249648138","-70.2985611802,-25.1246408387",180.5484719002445,0.0034845334213780116
3421,"-70.2985008328,-25.12480337","-70.2985164255,-25.1246412308","-70.2985198505,-25.124965206","-70.2984852401,-25.1249655092","-70.2984818152,-25.1246415341",180.5484401731539,0.0034845334008351105
3422,"-70.2996996822,-25.1251382288","-70.2997152733,-25.1249760895","-70.2997187015,-25.1253000645","-70.299684091,-25.125300368","-70.2996806629,-25.124976393",180.54895075655568,0.0034845341874910193
3423,"-70.2996203169,-25.1251389248","-70.2996359081,-25.1249767855","-70.2996393361,-25.1253007605","-70.2996047256,-25.125301064","-70.2996012977,-25.12497708900001",180.54891903052481,0.0034845341683593933
3424,"-70.2995409516,-25.1251396207","-70.2995565429,-25.1249774815","-70.2995599707,-25.1253014565","-70.2995253602,-25.12530176","-70.2995219325,-25.124977785",180.54888730030996,0.0034845341492201138
3425,"-70.2994615863,-25.1251403167","-70.2994771777,-25.1249781774","-70.2994806053,-25.1253021524","-70.2994459948,-25.1253024559","-70.2994425674,-25.1249784809",180.54884765085,0.0034845290951047523
3426,"-70.2993816707,-25.1251410174","-70.2993972623,-25.12497887809999","-70.2994006896,-25.1253028531","-70.2993660791,-25.1253031566","-70.2993626519,-25.1249791816",180.54880798578813,0.003484534109398904
3427,"-70.299140838,-25.1251435584","-70.2991564298,-25.1249814192","-70.2991598566,-25.1253053942","-70.2991252461,-25.1253056976","-70.2991218195,-25.1249817226",180.5487190469129,0.003484528894263452
3428,"-70.2989816848,-25.1251455649","-70.2989972769,-25.1249834257","-70.2990007032,-25.1253074008","-70.2989660927,-25.1253077041","-70.2989626665,-25.1249837291",180.5486467199121,0.0034845338167760727
3429,"-70.2993016036,-25.12514214899999","-70.2993171952,-25.1249800098","-70.2993206224,-25.1253039848","-70.2992860119,-25.1253042883","-70.2992825849,-25.1249803132",180.5487832645273,0.0034845289897234115
3430,"-70.2992202033,-25.1251428627","-70.299235795,-25.1249807234","-70.299239222,-25.1253046985","-70.2992046115,-25.1253050019","-70.2992011846,-25.1249810268",180.54875853065482,0.003484533948378387
3431,"-70.2990610501,-25.1251448693","-70.2990766421,-25.12498273","-70.2990800686,-25.1253067051","-70.2990454581,-25.1253070085","-70.2990420317,-25.1249830334",180.5486792103086,0.003484533891866648
3432,"-70.2989027749,-25.1251461886","-70.2989183671,-25.1249840494","-70.2989217932,-25.1253080245","-70.2988871827,-25.1253083278","-70.2988837567,-25.1249843527",180.54861406192097,0.0034845337458885304
3433,"-70.2988254446,-25.1251468664","-70.2988410369,-25.1249847272","-70.2988444628,-25.1253087022","-70.2988098523,-25.1253090056","-70.2988064265,-25.1249850305",180.54858326609775,0.0034845337810913138
3434,"-70.2987453904,-25.1251475679","-70.2987626892,-25.1249854138","-70.2987661149,-25.1253093889","-70.2987246906,-25.125308611","-70.2987280788,-25.1249857171",179.9985500070855,0.0038278861912269656
3435,"-70.298666714,-25.1251482574","-70.2986823065,-25.1249861182","-70.298685732,-25.1253100933","-70.2986511215,-25.1253103966","-70.2986476961,-25.1249864215",180.5485188798687,0.0034845336861742517
3436,"-70.2985832787,-25.1251489885","-70.2985988713,-25.1249868493","-70.2986022965,-25.1253108245","-70.298567686,-25.12531112770001","-70.2985642609,-25.1249871526",180.54847036003224,0.0034845336122401485
3437,"-70.2985059483,-25.1251496661","-70.298521541,-25.1249875269","-70.2985249661,-25.125311502","-70.2984903556,-25.1253118053","-70.2984869306,-25.1249878302",180.54845542571599,0.0034845336467155975
3438,"-70.2984276005,-25.1251503526","-70.2984431933,-25.1249882134","-70.2984466182,-25.1253121885","-70.2984120077,-25.1253124918","-70.2984085829,-25.1249885166",180.54842276743378,0.003484533574049096
3439,"-70.2983482352,-25.1251510479","-70.2983638281,-25.1249889087","-70.2983672527,-25.1253128839","-70.2983326422,-25.1253131871","-70.2983292177,-25.1249892119",180.54837424780845,0.003484533499705355
3440,"-70.2982672958,-25.1250990966","-70.2982834454,-25.1249896129","-70.2982857566,-25.1252082771","-70.2982511462,-25.1252085803","-70.298248835,-25.1249899161",180.5484009323518,0.0034845299477358725
3441,"-70.2994663826,-25.1254910966","-70.2994819741,-25.1253289574","-70.2994854017,-25.1256529324","-70.2994507911,-25.1256532359","-70.2994473636,-25.1253292609",180.54885401413304,0.003484534191966505
3442,"-70.2993870171,-25.1254917925","-70.2994026086,-25.1253296533","-70.2994060361,-25.1256536283","-70.2993714255,-25.1256539318","-70.2993679982,-25.1253299567",180.5488292929699,0.0034845290847410944
3443,"-70.2993076516,-25.1254924884","-70.2993232432,-25.1253303491","-70.2993266704,-25.1256543242","-70.2992920599,-25.1256546276","-70.2992886327,-25.1253306526",180.5487975680265,0.0034845290656249
3444,"-70.299228286,-25.1254931842","-70.2992438778,-25.1253310449","-70.2992473048,-25.12565502","-70.2992126942,-25.1256553234","-70.2992092673,-25.1253313484",180.54875790107113,0.0034845340785963517
3445,"-70.2991450318,-25.1254957483","-70.2991606237,-25.1253336091","-70.2991640505,-25.1256575841","-70.2991294399,-25.1256578876","-70.2991260132,-25.1253339125",180.5487261668464,0.0034845340054695906
3446,"-70.2990675914,-25.1254948756","-70.2990831834,-25.1253327364","-70.29908661,-25.1256567115","-70.2990519994,-25.1256570149","-70.2990485729,-25.1253330398",180.54869351560222,0.0034845339758057987
3447,"-70.2989861909,-25.1254955892","-70.299001783,-25.1253334499","-70.2990052093,-25.125657425","-70.2989705987,-25.1256577284","-70.2989671725,-25.1253337533",180.54864592604764,0.003484533956172854
3448,"-70.2988260525,-25.1254997442","-70.2988416448,-25.125337605","-70.2988450708,-25.12566158","-70.2988104602,-25.1256618834","-70.2988070343,-25.1253379083",180.54859755904727,0.0034845337838575697
3449,"-70.2989068253,-25.1254962848","-70.2989224175,-25.1253341456","-70.2989258437,-25.1256581207","-70.2988912331,-25.125658424","-70.298887807,-25.1253344489",180.5486283669764,0.003484533828694767
3450,"-70.298746687,-25.1255004397","-70.2987622794,-25.1253383005","-70.2987657051,-25.1256622756","-70.2987310945,-25.1256625789","-70.2987276689,-25.1253386038",180.5485490393799,0.0034845337094843395
3451,"-70.2986677672,-25.125503679","-70.2986833597,-25.1253415398","-70.2986867853,-25.1256655149","-70.2986521747,-25.1256658182","-70.2986487492,-25.1253418431",180.5485331626782,0.003484533617820227
3452,"-70.2985904367,-25.1255043566","-70.2986060293,-25.1253422174","-70.2986094546,-25.1256661925","-70.298574844,-25.1256664958","-70.2985714188,-25.1253425207",180.54848557346952,0.0034845335984958104
3453,"-70.2985120886,-25.1255050431","-70.2985276814,-25.1253429039","-70.2985311065,-25.125666879","-70.2984964959,-25.1256671823","-70.2984930709,-25.1253432072",180.5484538454482,0.003484533578917574
3454,"-70.2984317056,-25.1255057474","-70.2984472984,-25.12534360820001","-70.2984507233,-25.1256675834","-70.2984161127,-25.1256678866","-70.2984126879,-25.1253439115",180.54842118827094,0.003484533505024495
3455,"-70.3112543409,-25.1098362485","-70.3112699157,-25.1096741084","-70.311273372,-25.1099980825","-70.311238766,-25.1099983886","-70.3112353098,-25.1096744144",180.5535213052106,0.0034845201418404223
3456,"-70.3111749858,-25.1098369503","-70.3111905608,-25.1096748102","-70.3111940168,-25.1099987843","-70.3111594108,-25.1099990904","-70.3111559549,-25.1096751162",180.55347370850768,0.0034845201218363354
3457,"-70.3100609629,-25.1098467979","-70.3100765393,-25.1096846579","-70.3100799925,-25.1100086322","-70.3100453864,-25.110008938","-70.3100419334,-25.1096849637",180.55301704249132,0.003484524603263902
3458,"-70.3118413964,-25.1112353491","-70.3118569706,-25.111073209","-70.3118604286,-25.111397183","-70.3118258222,-25.11139748920001","-70.3118223643,-25.1110735152",180.55378751011636,0.0034845207037479085
3459,"-70.3117630579,-25.1112360423","-70.3117786321,-25.1110739022","-70.31178209,-25.1113978762","-70.3117474836,-25.1113981824","-70.3117440258,-25.1110742083",180.5537707106522,0.003484520629669032
3460,"-70.3116816672,-25.1112367624","-70.3116972416,-25.1110746223","-70.3117006992,-25.1113985963","-70.3116660928,-25.1113989025","-70.3116626353,-25.1110749284",180.55372311651783,0.003484520609865211
3461,"-70.3116023113,-25.1112374644","-70.3116178857,-25.1110753243","-70.3116213431,-25.1113992984","-70.3115867367,-25.1113996045","-70.3115832794,-25.1110756305",180.5536913847318,0.0034845205898565964
3462,"-70.3115260075,-25.1112381395","-70.3115415821,-25.1110759994","-70.3115450393,-25.1113999734","-70.3115104329,-25.1114002796","-70.3115069758,-25.1110763055",180.55365965404695,0.0034845205706155336
3463,"-70.311442582,-25.1112388774","-70.3114581567,-25.1110767373","-70.3114616137,-25.1114007114","-70.3114270073,-25.1114010175","-70.3114235504,-25.1110770435",180.55362792316157,0.0034845205495837566
3464,"-70.3113632261,-25.1112395794","-70.3113788009,-25.1110774393","-70.3113822576,-25.1114014134","-70.3113476512,-25.11140171950001","-70.3113441946,-25.1110777454",180.5535793971698,0.0034845204752656503
3465,"-70.3112859049,-25.1112402633","-70.3113014798,-25.1110781232","-70.3113049364,-25.1114020973","-70.31127033,-25.1114024033","-70.3112668735,-25.1110784293",180.55356276817682,0.0034845204007580557
3466,"-70.3112075663,-25.1112409561","-70.3112231414,-25.111078816","-70.3112265977,-25.1114027901","-70.3111919913,-25.1114030962","-70.311188535,-25.1110791221",180.55352386002016,0.003484525469436401
3467,"-70.311127193,-25.1112416669","-70.3111427681,-25.1110795268","-70.3111462243,-25.111403501","-70.3111116179,-25.11140380699999","-70.3111081618,-25.1110798329",180.55349913717532,0.0034845203614612807
3468,"-70.3099836426,-25.1098474811","-70.3099992191,-25.1096853411","-70.310002672,-25.1100093154","-70.309968066,-25.1100096212","-70.3099646132,-25.1096856468",180.5529764531022,0.003484519496807894
3469,"-70.3110437675,-25.1112424047","-70.3110593428,-25.1110802646","-70.3110627987,-25.1114042387","-70.3110281923,-25.1114045447","-70.3110247364,-25.1110805706",180.55345870278302,0.003484525318837705
3470,"-70.3109664464,-25.1112430884","-70.3109820217,-25.1110809483","-70.3109854774,-25.1114049225","-70.310950871,-25.1114052285","-70.3109474154,-25.1110812543",180.55341888052834,0.0034845202659414976
3471,"-70.3108881078,-25.1112437811","-70.3109036832,-25.111081641","-70.3109071387,-25.1114056152","-70.3108725323,-25.1114059211","-70.3108690769,-25.111081947",180.55338638611553,0.003484520191920071
3472,"-70.3108087518,-25.1112444827","-70.3108243274,-25.1110823427","-70.3108277827,-25.1114063168","-70.3107931763,-25.1114066228","-70.310789721,-25.1110826486",180.55336257865036,0.0034845252060474036
3473,"-70.3107283785,-25.1112451933","-70.3107439541,-25.1110830533","-70.3107474092,-25.1114070274","-70.3107128028,-25.1114073334","-70.3107093478,-25.11108335919999",180.5533229234543,0.003484520152380106
3474,"-70.3110281294,-25.1101921957","-70.3110437046,-25.1100300556","-70.3110471603,-25.1103540298","-70.3110125542,-25.1103543358","-70.3110090986,-25.1100303617",180.55342452516447,0.0034845200661456554
3475,"-70.3109487742,-25.1101928974","-70.3109643494,-25.1100307573","-70.3109678049,-25.1103547315","-70.3109331988,-25.1103550375","-70.3109297434,-25.1100310633",180.55339186122967,0.003484519991848998
3476,"-70.3108694189,-25.1101935991","-70.3108849943,-25.110031459","-70.3108884496,-25.1103554332","-70.3108538435,-25.1103557391","-70.3108503882,-25.110031765",180.5533672928879,0.0034845249517397175
3477,"-70.3107900636,-25.1101943007","-70.3108056391,-25.1100321606","-70.3108090942,-25.1103561348","-70.3107744881,-25.1103564407","-70.3107710331,-25.1100324665",180.55332670357893,0.0034845198432959523
3478,"-70.3107117257,-25.1101949932","-70.3107273013,-25.1100328532","-70.3107307562,-25.1103568274","-70.3106961501,-25.1103571333","-70.3106926953,-25.1100331591",180.55329497255218,0.00348451982355566
3479,"-70.3099053049,-25.1098481732","-70.3099208815,-25.1096860332","-70.3099243342,-25.1100100075","-70.3098897282,-25.11001031329999","-70.3098862756,-25.1096863389",180.55294472397895,0.0034845194770802344
3480,"-70.3106323704,-25.1101956947","-70.3106479461,-25.1100335547","-70.3106514008,-25.1103575289","-70.3106167947,-25.1103578348","-70.3106133401,-25.1100338606",180.55326324057017,0.0034845198035655827
3481,"-70.3105540325,-25.1101963872","-70.3105696083,-25.1100342472","-70.3105730628,-25.1103582214","-70.3105384567,-25.1103585273","-70.3105350023,-25.1100345531",180.5532315105089,0.0034845197838300665
3482,"-70.3104726425,-25.1101971066","-70.3104882184,-25.1100349666","-70.3104916726,-25.1103589408","-70.3104570665,-25.1103592467","-70.3104536123,-25.1100352725",180.55319184143218,0.0034845247967802548
3483,"-70.3103932872,-25.110197808","-70.3104088632,-25.11003566799999","-70.3104123172,-25.1103596422","-70.3103777111,-25.1103599481","-70.3103742572,-25.1100359738",180.55315125314723,0.003484519689081079
3484,"-70.310316984,-25.1101984824","-70.3103325601,-25.1100363423","-70.310336014,-25.1103603166","-70.3103014078,-25.1103606225","-70.3102979541,-25.1100366482",180.55312820825625,0.0034845247582767514
3485,"-70.3102335592,-25.1101992197","-70.3102491354,-25.1100370796","-70.310252589,-25.1103610539","-70.3102179829,-25.1103613597","-70.3102145294,-25.1100373854",180.55308685910893,0.0034845195945813006
3486,"-70.3101542039,-25.1101999209","-70.3101697802,-25.1100377809","-70.3101732336,-25.1103617552","-70.3101386275,-25.110362061","-70.3101351742,-25.1100380867",180.55305512716708,0.003484519574596918
3487,"-70.3100768833,-25.1102006042","-70.3100924598,-25.1100384641","-70.310095913,-25.1103624384","-70.3100613069,-25.1103627442","-70.3100578537,-25.1100387699",180.55303132065032,0.003484524589296089
3488,"-70.3099985454,-25.1102012964","-70.3100141219,-25.1100391563","-70.3100175749,-25.1103631306","-70.3099829688,-25.1103634364","-70.3099795159,-25.1100394621",180.55299166619534,0.003484519535399469
3489,"-70.3099181727,-25.1102020065","-70.3099337494,-25.1100398664","-70.3099372022,-25.1103638408","-70.309902596,-25.1103641465","-70.3098991433,-25.11004017220001",180.55295898773826,0.003484529529245073
3490,"-70.3098259498,-25.1098488743","-70.3098415265,-25.1096867343","-70.309844979,-25.1100107086","-70.309810373,-25.1100110144","-70.3098069206,-25.10968704",180.55291299400346,0.003484519456390338
3491,"-70.3098347479,-25.1102027435","-70.3098503246,-25.1100406035","-70.3098537772,-25.1103645778","-70.3098191711,-25.1103648835","-70.3098157186,-25.1100409092",180.5529265083836,0.0034845193856662573
3492,"-70.3097574273,-25.1102034266","-70.3097730042,-25.1100412866","-70.3097764566,-25.1103652609","-70.3097418504,-25.1103655666","-70.3097383982,-25.1100415923",180.55288683942092,0.0034845244003530486
3493,"-70.3096790894,-25.1102041186","-70.3096946663,-25.1100419786","-70.3096981185,-25.1103659529","-70.3096635124,-25.1103662586","-70.3096600603,-25.1100422843",180.55286304548935,0.0034845193464754258
3494,"-70.3095997341,-25.1102048196","-70.3096153111,-25.1100426796","-70.3096187631,-25.11036665390001","-70.309584157,-25.1103669596","-70.3095807051,-25.1100429852",180.55283038355145,0.0034845192722677354
